# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 176 744 571 338
p 2 0 128 792 399 290
p 2 0 94 826 1202 284
p 2 0 81 839 345 249
p 2 0 81 839 320 249
p 2 0 102 818 1218 284
p 2 0 103 817 389 270
p 2 0 99 821 323 259
p 2 0 102 818 1145 279
p 2 0 93 827 343 255
p 2 1 58 861 998 253
p 2 0 58 862 278 230
p 2 0 41 879 247 212
p 2 0 68 852 1065 249
p 2 0 60 860 324 229
p 2 0 61 859 1197 246
p 2 0 92 828 347 257
p 2 0 96 824 316 254
p 2 0 66 854 1084 254
p 2 0 54 866 279 224
p 2 0 70 850 292 237
p 2 0 78 842 1169 263
p 2 0 101 819 358 267
p 2 0 84 836 1096 268
p 2 0 81 839 328 248
p 2 0 69 851 304 238
p 2 1 78 841 1039 270
p 2 0 44 876 259 214
p 2 0 35 885 234 207
p 2 0 81 839 1065 260
p 2 0 341 579 1791 516
p 2 0 632 288 6239 883
p 2 1 678 241 7527 975
p 2 0 789 131 6947 1066
p 2 0 769 151 4277 1034
p 2 0 834 86 6948 1126
p 2 0 868 52 6445 1122
p 2 0 880 40 4600 1120
p 2 0 880 40 7629 1215
p 2 0 899 21 7669 1234
p 2 0 890 30 4349 1167
p 2 0 895 25 8108 1242
p 2 0 877 43 8000 1231
p 2 0 899 21 9066 1291
p 2 0 907 13 5899 1184
p 2 0 908 12 3776 1125
p 2 0 909 11 3069 1091
p 2 0 911 9 6072 1155
p 2 0 907 13 7931 1211
p 2 0 904 16 8924 1252
p 2 0 903 17 8958 1266
p 2 0 913 7 8845 1277
p 2 0 910 10 8979 1263
p 2 0 912 8 8970 1296
p 2 0 893 27 9156 1290
p 2 0 911 9 8994 1270
p 2 0 896 24 9276 1275
p 2 0 916 4 9624 1296
p 2 0 895 25 9308 1274
p 2 0 905 15 9246 1287
p 2 0 907 13 8848 1290
p 2 0 919 1 8402 1292
p 2 0 907 13 8636 1284
p 2 0 915 5 8097 1302
p 2 0 914 6 8453 1289
p 2 0 917 3 8100 1271
p 2 0 902 18 8147 1278
p 2 0 917 3 7884 1272
p 2 0 911 9 8230 1289
p 2 0 906 14 7733 1267
p 2 0 911 9 7800 1277
p 2 0 911 9 7680 1283
p 2 0 912 8 7582 1271
p 2 0 918 2 7653 1289
p 2 0 906 14 7869 1270
p 2 0 916 4 7541 1255
p 2 0 906 14 7429 1259
p 2 0 914 6 7670 1276
p 2 0 909 11 7476 1240
p 2 0 900 20 7201 1256
p 2 0 906 14 7302 1251
p 2 0 916 4 7240 1265
p 2 0 909 11 7098 1232
p 2 0 917 3 7442 1266
p 2 0 918 2 6943 1256
p 2 0 916 4 7260 1239
p 2 0 907 13 7205 1270
p 2 0 908 12 7304 1265
p 2 0 916 4 7737 1293
i 2 920 0 0 22789 3597
p 2 0 414 506 764 555
p 2 0 359 561 753 508
p 2 0 293 627 675 440
p 2 0 169 751 508 334
p 2 0 147 773 514 317
p 2 0 270 650 677 425
p 2 0 129 791 507 298
p 2 0 168 752 1300 365
p 2 0 130 790 534 307
p 2 0 102 818 467 276
p 2 0 94 826 504 271
p 2 0 118 802 509 291
p 2 0 148 772 1061 336
p 2 0 128 792 592 300
p 2 0 130 790 1138 326
p 2 0 116 804 533 286
p 2 0 71 849 492 248
p 2 0 86 834 505 259
p 2 0 79 841 484 255
p 2 0 85 835 506 262
p 2 0 102 818 550 277
p 2 0 81 839 520 259
p 2 0 96 824 1179 298
p 2 0 140 780 574 304
p 2 0 101 819 522 274
p 2 0 121 799 1083 313
p 2 0 135 785 597 305
p 2 0 83 837 499 265
p 2 0 99 821 991 288
p 2 0 95 825 556 276
p 2 0 73 847 519 254
p 2 0 120 800 1023 310
p 2 0 90 830 515 264
p 2 0 124 796 521 288
p 2 0 93 827 984 286
p 2 0 97 823 529 273
p 2 0 90 830 499 265
p 2 1 120 799 1228 316
p 2 0 95 825 547 275
p 2 0 76 844 455 254
p 2 0 66 854 439 242
p 2 0 102 818 494 272
p 2 0 83 837 475 261
p 2 0 121 799 500 290
p 2 0 84 836 465 258
p 2 0 68 852 437 248
p 2 0 77 843 474 255
p 2 0 74 846 432 253
p 2 0 73 847 455 249
p 2 0 79 841 461 260
p 2 0 87 833 1005 285
p 2 0 65 855 432 244
p 2 0 132 788 1031 321
p 2 0 104 816 484 278
p 2 0 81 839 515 264
p 2 0 121 799 999 309
p 2 0 65 855 457 249
p 2 0 97 823 474 272
p 2 0 106 814 955 296
p 2 0 86 834 508 267
p 2 0 99 821 477 274
p 2 0 89 831 988 287
p 2 0 77 843 498 259
p 2 0 73 847 455 250
p 2 0 99 821 975 289
p 2 0 89 831 487 265
p 2 0 80 840 483 256
p 2 0 95 825 995 293
p 2 0 92 828 513 269
i 2 920 0 0 38327 3989
p 2 0 275 645 594 448
p 2 51 543 326 17355 1521
p 2 0 435 485 2689 664
p 2 56 483 381 17959 1455
p 2 0 406 514 3542 651
p 2 99 442 379 22908 1782
p 2 0 434 486 3680 691
p 2 0 301 619 3059 503
p 2 127 454 339 21446 1836
p 2 0 418 502 3629 675
p 2 0 282 638 3032 485
p 2 92 460 368 21706 1693
p 2 0 444 476 3639 693
p 2 0 268 652 2937 475
p 2 112 428 380 21574 1774
p 2 0 394 526 1388 626
p 2 66 467 387 18504 1520
p 2 0 348 572 1303 573
p 2 0 284 636 869 473
p 2 71 460 389 19164 1571
p 2 0 353 567 1274 581
p 2 0 253 667 725 438
p 2 34 448 438 20004 1463
p 2 0 353 567 1287 573
p 2 17 438 465 18088 1225
p 2 0 370 550 1413 592
p 2 14 454 452 16851 1233
p 2 0 328 592 1349 569
p 2 0 210 710 659 394
p 2 95 378 447 21755 1686
p 2 0 330 590 1224 560
p 2 14 416 490 15636 1156
p 2 0 323 597 1299 543
p 2 12 394 514 14452 1138
p 2 0 347 573 1428 583
i 2 920 0 0 28906 3955
p 2 0 408 512 706 566
p 2 31 582 307 8219 1164
p 2 0 466 454 1054 664
p 2 0 356 564 771 524
p 2 17 421 482 5938 954
p 2 0 332 588 859 515
p 2 0 270 650 567 430
p 2 100 416 404 7451 1447
p 2 0 410 510 962 618
p 2 0 380 540 706 534
p 2 27 428 465 5860 1037
p 2 0 403 517 852 584
p 2 0 315 605 625 471
p 2 19 460 441 5569 1020
p 2 0 401 519 856 559
p 2 0 380 540 748 547
p 2 56 436 428 11319 1252
p 2 0 398 522 941 616
p 2 0 324 596 665 496
p 2 123 334 463 10980 1428
p 2 0 348 572 836 532
p 2 0 287 633 1941 458
i 2 920 0 0 33893 4180
p 2 0 395 525 1999 594
p 2 0 415 505 2685 599
p 2 277 310 333 20011 2330
p 2 0 368 552 2810 580
p 2 0 282 638 2844 485
p 2 122 290 508 12532 1415
p 2 0 295 625 2989 511
p 2 0 259 661 2394 458
p 2 77 278 565 6785 1012
p 2 0 282 638 1415 495
i 2 920 0 0 53038 4345
p 2 0 219 701 4458 472
p 2 0 192 728 675 376
p 2 0 285 635 4045 525
p 2 0 185 735 710 364
p 2 0 242 678 4096 491
p 2 0 220 700 825 399
p 2 22 288 610 6973 693
p 2 0 901 19 7598 1380
p 2 19 901 0 13381 1528
p 2 0 906 14 11972 1508
p 2 49 871 0 22207 1935
p 2 2 889 29 18976 1714
p 2 21 899 0 28498 2109
p 2 6 901 13 23716 1798
p 2 55 865 0 30678 2275
p 2 2 893 25 19781 1730
p 2 68 852 0 25800 2201
p 2 3 882 35 15651 1655
p 2 70 850 0 21993 2137
p 2 4 880 36 10932 1573
p 2 12 907 1 19999 1926
p 2 1 896 23 12170 1560
p 2 29 889 2 18178 1903
p 2 1 891 28 10683 1513
p 2 7 911 2 19030 1844
p 2 1 904 15 7105 1366
p 2 7 908 5 16827 1755
p 2 0 894 26 9782 1438
p 2 11 905 4 14261 1700
p 2 2 896 22 6473 1354
p 2 5 912 3 16905 1707
p 2 0 895 25 8731 1413
p 2 4 897 19 17618 1674
i 2 920 0 0 29668 3817
p 2 0 476 444 922 643
p 2 0 645 275 10564 1134
p 2 0 497 423 1589 701
p 2 0 454 466 1332 635
p 2 4 594 322 11114 1147
p 2 0 490 430 1663 694
p 2 0 430 490 1383 616
p 2 1 569 350 10443 1038
p 2 0 497 423 1784 700
p 2 0 391 529 1324 581
p 2 0 534 386 8472 943
p 2 0 483 437 1676 685
p 2 0 420 500 1459 616
p 2 0 551 369 8348 932
p 2 0 445 475 1659 647
p 2 0 369 551 1323 562
p 2 0 546 374 8322 931
p 2 0 466 454 1669 669
p 2 6 545 369 12196 1128
p 2 0 458 462 1797 677
p 2 1 545 374 10288 1027
p 2 0 470 450 1694 682
p 2 0 376 544 1355 566
p 2 0 530 390 8495 941
p 2 0 448 472 1655 659
p 2 0 467 453 1680 673
i 2 920 0 0 46163 4369
p 2 0 321 599 625 484
p 2 1 638 281 19516 1254
p 2 0 396 524 1267 574
p 2 3 596 321 18964 1252
p 2 0 432 488 1368 614
p 2 0 569 351 19187 1197
p 2 0 377 543 1294 566
p 2 0 547 373 16491 1050
p 2 0 526 394 16691 1067
p 2 52 472 396 31637 1656
p 2 0 370 550 1296 561
p 2 54 471 395 32053 1674
p 2 0 373 547 1337 576
p 2 50 491 379 29825 1611
p 2 23 525 372 27316 1491
p 2 198 431 291 42536 2543
p 2 0 386 534 1313 619
p 2 242 438 240 43728 2777
p 2 0 398 522 1276 613
p 2 0 243 677 643 403
p 2 287 399 234 45205 2876
p 2 36 606 278 31696 1801
p 2 0 463 457 1529 675
p 2 21 570 329 32600 1640
p 2 0 457 463 1568 674
p 2 0 472 448 1739 679
p 2 0 288 632 1779 481
p 2 0 233 687 694 397
p 2 0 121 799 1340 321
p 2 0 121 799 450 294
p 2 0 163 757 495 326
p 2 1 115 804 2023 330
p 2 0 129 791 478 300
p 2 0 298 622 1005 470
p 2 0 178 742 1520 366
p 2 0 80 840 365 250
p 2 0 182 738 1563 370
p 2 0 187 733 591 349
p 2 0 238 682 766 402
p 2 0 176 744 1441 363
p 2 0 89 831 398 260
p 2 0 99 821 383 267
p 2 0 133 787 1453 325
p 2 0 115 805 427 286
p 2 0 234 686 707 393
p 2 0 916 4 5835 1250
p 2 0 348 572 826 511
p 2 0 367 553 819 536
p 2 0 203 717 1464 400
p 2 0 179 741 488 346
p 2 120 507 293 34736 2176
p 2 0 696 224 5559 1017
p 2 76 816 28 36036 2222
p 2 0 796 124 6319 1118
p 2 67 840 13 34328 2224
p 2 0 812 108 10230 1248
p 2 58 855 7 32020 2158
p 2 0 832 88 8105 1239
p 2 62 854 4 30663 2198
p 2 0 868 52 11044 1401
p 2 93 823 4 30272 2320
p 2 6 864 50 14065 1567
p 2 38 881 1 24612 2045
p 2 14 888 18 16537 1766
p 2 75 844 1 28101 2307
p 2 19 876 25 18292 1924
p 2 59 861 0 30381 2391
p 2 47 856 17 28005 2405
p 2 124 796 0 44002 3058
p 2 96 806 18 38537 2910
p 2 127 793 0 44574 3151
p 2 109 798 13 34245 2888
p 2 95 825 0 37539 2887
p 2 67 844 9 29129 2582
p 2 55 865 0 34122 2574
p 2 91 823 6 29013 2578
p 2 143 777 0 36627 3001
p 2 62 847 11 27371 2546
i 2 920 0 0 30411 4261
p 2 115 805 0 27001 2840
p 2 575 345 0 37220 4336
p 2 281 639 0 33122 3473
p 2 510 410 0 61798 4295
p 2 54 554 312 14671 1361
p 2 0 370 550 1049 554
p 2 23 463 434 13869 1036
p 2 0 299 621 956 488
i 2 920 0 0 34025 4361
p 2 119 800 1 31747 3044
p 2 245 675 0 45094 3693
p 2 101 819 0 36950 3021
p 2 163 757 0 43504 3318
p 2 87 829 4 38948 2827
p 2 83 837 0 42779 2856
p 2 4 915 1 20792 1914
p 2 38 882 0 36820 2496
p 2 6 911 3 17208 1725
p 2 16 904 0 26519 2081
p 2 0 920 0 16654 1610
p 2 24 896 0 24211 2027
p 2 0 918 2 15966 1569
p 2 12 834 74 17970 1722
p 2 0 550 370 1733 772
p 2 10 694 216 16214 1475
i 2 920 0 0 22384 3369
p 2 1 915 4 7083 1562
p 2 1 919 0 7853 1604
p 2 1 916 3 8397 1661
p 2 1 919 0 8929 1675
p 2 2 918 0 9193 1754
p 2 2 918 0 9767 1839
p 2 1 919 0 9552 1778
p 2 3 917 0 9861 1834
p 2 0 920 0 10098 1790
p 2 5 915 0 11385 1943
p 2 2 918 0 10984 1868
p 2 2 918 0 11349 1872
p 2 3 917 0 11359 1868
p 2 2 918 0 13473 2050
i 2 920 0 0 3360 2878
i 2 920 0 0 4266 2958
i 2 920 0 0 7585 3306
i 2 920 0 0 11167 3725
p 2 497 423 0 18536 4134
i 2 920 0 0 17574 4302
p 2 450 470 0 24822 3996
p 2 358 562 0 24335 3983
p 2 506 414 0 22036 4062
p 2 544 376 0 55046 4202
p 2 0 594 326 2109 810
p 2 12 908 0 15040 1663
p 2 542 378 0 44205 4136
p 2 250 670 0 40295 3459
p 2 122 798 0 33364 2988
p 2 145 775 0 26293 2910
p 2 184 736 0 32724 3294
p 2 224 696 0 28516 3450
p 2 151 769 0 31898 3255
p 2 174 746 0 31444 3297
p 2 3 917 0 11056 1638
p 2 14 906 0 16384 2168
p 2 3 917 0 9405 1581
p 2 10 910 0 16550 2058
p 2 7 913 0 10909 1806
p 2 12 908 0 16444 2084
p 2 2 918 0 10143 1549
p 2 5 915 0 14140 1970
p 2 0 920 0 8456 1516
p 2 0 920 0 12365 1888
p 2 1 919 0 10128 1479
p 2 2 918 0 10489 1886
p 2 1 919 0 9443 1513
p 2 1 918 1 11324 1826
p 2 0 917 3 8377 1497
p 2 1 919 0 10644 1996
p 2 0 918 2 8995 1434
p 2 0 916 4 11276 1777
p 2 0 909 11 7030 1321
p 2 0 912 8 10847 1768
p 2 0 841 79 5609 1276
i 2 920 0 0 30229 4240
p 2 218 700 2 18599 2985
p 2 210 705 5 26357 3272
p 2 250 669 1 18587 2838
p 2 300 618 2 22236 3150
p 2 269 639 12 16300 2838
p 2 160 759 1 22650 2846
p 2 215 699 6 17313 2760
p 2 253 664 3 22636 3161
p 2 221 686 13 18361 2884
p 2 292 619 9 22563 3089
p 2 270 646 4 20543 3119
p 2 124 790 6 24622 2874
p 2 245 674 1 19354 2952
p 2 316 604 0 26287 3325
p 2 217 701 2 21308 2999
p 2 235 680 5 24581 3126
p 2 161 757 2 15541 2552
p 2 249 666 5 24832 3035
p 2 206 705 9 19577 2802
p 2 262 656 2 23612 3125
p 2 168 745 7 20638 2816
p 2 161 757 2 26407 2960
p 2 122 794 4 18545 2668
p 2 220 695 5 24703 2940
p 2 238 681 1 20881 2930
p 2 253 656 11 23072 3014
p 2 156 758 6 16413 2526
p 2 246 668 6 24707 3062
p 2 190 721 9 19737 2873
i 2 920 0 0 32982 3989
p 2 43 560 317 15703 1337
p 2 48 517 355 14347 1214
p 2 0 418 502 1082 604
p 2 25 371 524 12485 942
p 2 0 327 593 984 514
p 2 19 348 553 12611 894
p 2 0 284 636 892 473
p 2 72 248 600 13971 1124
p 2 0 269 651 808 465
p 2 71 250 599 12142 1000
p 2 0 225 695 704 411
p 2 71 268 581 13397 1091
p 2 0 209 711 681 390
p 2 37 273 610 12837 941
p 2 0 207 713 778 409
p 2 18 256 646 12020 808
p 2 0 217 703 772 401
i 2 920 0 0 19046 4204
p 2 354 566 0 29252 3936
p 2 312 608 0 29785 3585
p 2 181 739 0 33399 3390
p 2 146 774 0 27600 2977
p 2 2 918 0 10051 1477
p 2 3 916 1 11350 1453
p 2 0 920 0 8591 1322
p 2 6 912 2 11626 1434
p 2 52 866 2 16602 1683
p 2 0 902 18 7701 1232
p 2 22 706 192 12413 1253
p 2 0 467 453 1238 661
p 2 29 468 423 11405 1064
p 2 14 398 508 10501 910
p 2 0 422 498 1149 602
p 2 21 338 561 11315 881
p 2 0 318 602 991 509
p 2 33 319 568 13726 1007
p 2 0 242 678 823 437
p 2 31 267 622 12457 926
p 2 0 261 659 830 458
i 2 920 0 0 19927 4298
p 2 382 538 0 29606 4117
p 2 299 621 0 28075 3479
p 2 177 743 0 32011 3353
p 2 129 791 0 27630 2963
p 2 0 920 0 9431 1393
p 2 4 916 0 12233 1534
p 2 1 918 1 8799 1409
p 2 4 915 1 12080 1477
p 2 0 919 1 8447 1282
p 2 59 855 6 17054 1671
p 2 0 895 25 9236 1207
p 2 38 631 251 12331 1258
p 2 0 516 404 1347 704
p 2 30 398 492 12279 998
p 2 0 348 572 910 518
p 2 41 427 452 13674 1112
p 2 0 337 583 1003 525
p 2 24 343 553 12936 944
p 2 0 306 614 962 506
p 2 31 342 547 11615 980
p 2 0 301 619 860 484
p 2 36 285 599 12720 952
p 2 0 238 682 802 432
p 2 13 233 674 12132 764
p 2 0 236 684 851 433
i 2 920 0 0 19770 4240
p 2 316 604 0 24877 3530
p 2 308 612 0 32355 3829
p 2 482 438 0 41151 3994
p 2 1 780 139 6108 1528
p 2 0 553 367 1464 735
p 2 6 608 306 5806 1295
p 2 0 565 355 1692 775
i 2 920 0 0 28326 4034
p 2 128 792 0 20102 2838
p 2 106 814 0 24506 3019
p 2 62 857 1 24555 2852
p 2 43 877 0 21214 2729
p 2 33 887 0 22050 2669
p 2 45 875 0 23157 2726
p 2 37 883 0 21718 2586
p 2 29 891 0 22523 2559
p 2 23 897 0 18864 2442
p 2 43 877 0 21884 2654
p 2 19 901 0 19291 2397
p 2 30 890 0 20023 2538
p 2 0 920 0 9037 1453
p 2 5 911 4 14549 1955
p 2 0 716 204 2162 960
p 2 15 679 226 7947 1636
p 2 0 533 387 1509 758
i 2 920 0 0 27389 4042
p 2 114 806 0 21065 2786
p 2 85 835 0 21870 2915
p 2 49 871 0 22242 2745
p 2 47 873 0 21318 2705
p 2 36 884 0 20462 2620
p 2 33 887 0 20650 2639
p 2 32 887 1 18684 2496
p 2 25 895 0 19716 2592
p 2 15 905 0 18802 2406
p 2 25 895 0 19976 2482
p 2 8 912 0 14793 2291
i 2 920 0 0 25395 3986
p 2 415 505 0 23043 3441
p 2 218 702 0 28998 3341
p 2 180 740 0 30490 3335
p 2 198 722 0 28275 3372
p 2 140 780 0 29099 3214
p 2 83 837 0 16346 2455
p 2 9 911 0 7769 1583
p 2 52 868 0 12644 2319
p 2 10 909 1 7802 1491
p 2 53 867 0 13042 2397
i 2 920 0 0 21472 3889
p 2 46 874 0 14343 2252
p 2 4 915 1 9383 1783
p 2 45 873 2 16433 2336
p 2 2 917 1 9230 1817
p 2 58 862 0 16785 2403
p 2 0 919 1 9391 1831
p 2 24 895 1 14621 2190
p 2 2 916 2 9620 1785
p 2 20 900 0 14153 2148
p 2 11 909 0 11792 2088
p 2 37 883 0 15360 2278
p 2 10 910 0 11146 2038
p 2 31 889 0 12999 2258
p 2 10 909 1 10479 1977
p 2 30 890 0 12551 2209
p 2 4 916 0 10907 1899
p 2 33 887 0 12815 2195
p 2 3 917 0 9141 1909
p 2 23 897 0 11994 2198
p 2 3 917 0 10146 1864
p 2 13 907 0 11174 2099
p 2 4 913 3 9548 1880
p 2 17 901 2 12047 2114
p 2 0 907 13 8462 1834
p 2 74 830 16 11870 2421
p 2 2 916 2 10682 1832
p 2 37 879 4 12140 2229
p 2 1 918 1 8512 1851
p 2 39 880 1 11537 2181
p 2 4 914 2 10167 1830
p 2 26 892 2 11247 2178
p 2 0 918 2 10453 1777
p 2 31 889 0 12927 2180
p 2 12 908 0 11024 2063
p 2 57 863 0 16047 2516
p 2 15 905 0 11886 2098
p 2 45 875 0 13408 2386
p 2 13 907 0 12165 2096
p 2 39 881 0 15424 2455
p 2 6 914 0 10421 1964
p 2 28 890 2 13019 2214
p 2 1 919 0 10198 1895
p 2 25 894 1 12289 2236
p 2 2 914 4 9625 1831
p 2 10 910 0 11082 2145
p 2 3 916 1 10267 1909
p 2 14 906 0 11509 2155
p 2 3 907 10 7874 1788
p 2 54 865 1 20727 2602
p 2 0 920 0 10006 1812
p 2 56 862 2 21223 2504
p 2 5 913 2 9241 1817
p 2 58 862 0 21785 2549
p 2 4 914 2 8922 1861
p 2 41 879 0 21945 2514
p 2 1 918 1 10245 1861
p 2 104 816 0 24605 2850
p 2 7 913 0 12848 2010
p 2 135 785 0 23101 3123
p 2 19 900 1 12775 2170
p 2 77 843 0 20138 2824
p 2 15 905 0 13227 2152
p 2 73 847 0 20703 2706
p 2 16 904 0 12110 2026
p 2 113 807 0 21479 2846
p 2 10 909 1 11794 1990
p 2 89 830 1 21155 2794
p 2 8 911 1 10622 1988
p 2 90 828 2 19329 2790
p 2 3 915 2 8242 1851
p 2 137 783 0 22233 2910
p 2 2 917 1 8461 1782
p 2 125 794 1 25833 2790
p 2 1 905 14 8578 1737
p 2 115 805 0 25514 2760
p 2 0 912 8 10396 1775
p 2 88 831 1 23212 2733
p 2 3 912 5 9151 1697
p 2 98 820 2 18469 2654
p 2 0 918 2 8238 1798
p 2 91 829 0 18338 2574
p 2 1 919 0 6794 1723
p 2 7 913 0 7483 1927
p 2 143 775 2 16787 2582
p 2 9 904 7 8151 1940
p 2 116 804 0 13328 2520
p 2 13 905 2 7945 2004
p 2 1 917 2 6168 1753
p 2 104 815 1 10006 2408
p 2 5 910 5 6854 1863
p 2 38 879 3 9105 2322
p 2 58 862 0 8551 2266
p 2 38 882 0 9438 2303
p 2 29 891 0 8669 2125
p 2 31 887 2 9597 2400
p 2 49 871 0 10888 2157
p 2 46 874 0 10255 2396
p 2 47 873 0 12529 2238
p 2 58 861 1 11328 2437
p 2 10 910 0 7661 1931
p 2 118 802 0 16351 2742
p 2 0 918 2 8304 1869
p 2 26 894 0 9923 2260
p 2 101 817 2 16856 2409
p 2 17 876 27 7473 2072
p 2 39 881 0 15569 2223
p 2 19 897 4 9133 2147
p 2 68 852 0 17137 2355
p 2 9 908 3 9021 2092
p 2 43 877 0 17943 2303
p 2 16 904 0 9527 2061
p 2 0 918 2 8714 1762
p 2 53 867 0 20083 2539
p 2 1 918 1 9310 1751
i 2 920 0 0 19712 3822
p 2 1 918 1 7372 1735
p 2 235 685 0 20284 3009
p 2 1 918 1 8630 1810
p 2 129 791 0 20624 2782
p 2 1 916 3 8750 1813
p 2 126 794 0 21179 2887
p 2 0 919 1 9001 1822
p 2 186 732 2 16214 2884
p 2 1 916 3 6706 1806
p 2 141 779 0 14018 2709
p 2 4 916 0 7803 1874
p 2 104 816 0 12356 2811
p 2 17 902 1 8047 2041
i 2 920 0 0 31906 4049
p 2 0 920 0 4053 1205
p 2 0 920 0 4098 1178
p 2 0 920 0 4775 1251
p 2 0 920 0 4946 1275
p 2 0 920 0 4066 1234
p 2 0 920 0 3752 1180
p 2 0 920 0 4508 1228
p 2 0 920 0 4983 1238
p 2 1 919 0 4993 1217
p 2 1 919 0 5298 1249
p 2 1 919 0 5804 1241
p 2 1 919 0 6043 1261
p 2 2 918 0 6183 1257
p 2 0 920 0 6128 1275
p 2 0 920 0 5700 1256
p 2 0 920 0 5067 1230
p 2 0 920 0 5053 1207
p 2 0 920 0 4970 1227
p 2 0 920 0 4487 1198
p 2 0 920 0 4571 1173
p 2 0 920 0 4502 1207
p 2 0 920 0 4033 1150
p 2 0 920 0 4423 1196
p 2 0 920 0 4402 1238
p 2 0 920 0 4091 1186
p 2 0 920 0 4128 1169
p 2 0 920 0 4150 1184
p 2 0 920 0 4438 1174
p 2 0 920 0 4516 1193
p 2 1 919 0 5221 1236
p 2 0 920 0 4837 1201
p 2 1 919 0 4888 1226
p 2 0 920 0 4861 1215
p 2 0 920 0 4975 1248
p 2 0 920 0 4985 1209
p 2 0 920 0 5405 1245
p 2 0 920 0 5808 1249
p 2 0 920 0 5586 1242
p 2 0 920 0 6267 1255
p 2 0 920 0 6372 1297
p 2 0 920 0 5542 1226
p 2 0 919 1 5601 1249
p 2 0 920 0 5780 1278
p 2 0 920 0 6080 1275
p 2 0 920 0 5816 1300
p 2 0 920 0 5378 1238
p 2 0 920 0 5078 1238
p 2 0 920 0 4689 1196
p 2 0 920 0 4254 1152
p 2 0 920 0 4208 1156
p 2 0 920 0 3448 1110
p 2 0 920 0 3158 1107
p 2 0 920 0 3968 1085
p 2 0 920 0 4857 1185
p 2 1 919 0 6211 1251
p 2 0 920 0 6152 1267
p 2 1 919 0 5876 1239
p 2 1 919 0 6005 1255
p 2 0 920 0 5560 1232
p 2 0 920 0 5276 1206
p 2 0 920 0 5243 1223
p 2 3 917 0 5775 1237
p 2 0 918 2 5217 1273
p 2 0 920 0 4971 1238
p 2 0 920 0 3773 1139
p 2 0 920 0 3276 1120
p 2 1 919 0 2630 1103
p 2 0 920 0 3623 1133
p 2 0 920 0 4732 1143
p 2 0 920 0 5222 1187
p 2 0 920 0 4947 1165
p 2 0 919 1 5338 1200
p 2 0 920 0 5666 1198
p 2 0 920 0 6239 1224
p 2 0 920 0 4937 1154
p 2 1 919 0 4732 1162
p 2 0 919 1 3379 1090
p 2 0 920 0 3167 1094
p 2 0 920 0 4426 1127
p 2 0 920 0 4970 1177
p 2 1 919 0 6143 1159
p 2 1 919 0 5570 1179
p 2 0 918 2 5629 1173
p 2 0 920 0 6145 1229
p 2 0 920 0 4688 1163
p 2 0 920 0 3468 1101
p 2 1 919 0 4439 1125
p 2 0 920 0 5329 1131
p 2 0 918 2 5430 1161
p 2 0 920 0 5707 1179
p 2 0 920 0 6418 1174
p 2 0 920 0 4438 1130
p 2 0 919 1 3818 1109
p 2 1 919 0 3507 1112
p 2 0 918 2 4532 1131
p 2 2 913 5 5036 1127
p 2 0 912 8 5219 1149
p 2 0 919 1 3699 1128
p 2 2 905 13 3715 1114
p 2 0 918 2 4910 1101
p 2 0 916 4 4739 1096
p 2 0 918 2 5593 1145
p 2 0 912 8 3582 1097
p 2 0 910 10 2272 1036
p 2 0 904 16 5743 1124
p 2 0 902 18 4610 1095
p 2 0 887 33 4830 1089
p 2 1 888 31 3166 1049
p 2 0 844 76 4500 1026
p 2 0 828 92 4254 1007
p 2 0 687 233 3542 843
p 2 0 548 372 1159 683
p 2 0 361 559 657 500
p 2 0 297 623 1288 444
p 2 0 229 691 495 378
p 2 0 283 637 614 425
p 2 1 233 686 1063 400
p 2 0 168 752 411 328
p 2 0 160 760 377 309
p 2 2 188 730 1377 364
p 2 0 87 833 326 257
p 2 0 163 757 422 319
p 2 0 183 737 1157 363
p 2 0 104 816 337 271
p 2 0 84 836 315 252
p 2 3 102 815 1219 299
p 2 0 81 839 297 248
p 2 0 116 804 356 280
p 2 0 117 803 1064 292
p 2 0 101 819 314 262
p 2 0 64 856 265 232
p 2 0 104 816 1133 285
p 2 0 71 849 303 240
p 2 0 122 798 338 278
p 2 0 90 830 1008 269
p 2 0 77 843 287 242
p 2 0 63 857 261 231
p 2 1 67 852 833 259
p 2 0 74 846 311 242
p 2 0 79 841 296 247
p 2 0 112 808 297 268
p 2 0 88 832 282 249
p 2 0 85 835 303 251
i 2 920 0 0 42038 4617
p 2 0 514 406 1147 735
p 2 5 568 347 7410 1154
p 2 0 495 425 5607 712
p 2 0 447 473 5841 663
p 2 3 527 390 9957 1098
p 2 0 471 449 6147 705
p 2 0 458 462 6121 676
p 2 1 531 388 10035 1114
p 2 0 466 454 6363 693
p 2 0 436 484 6219 665
p 2 1 528 391 9671 1073
p 2 0 475 445 6439 708
p 2 0 458 462 5801 698
p 2 1 512 407 5738 1052
p 2 0 417 503 1360 640
p 2 0 402 518 1187 602
p 2 4 475 441 5866 1058
p 2 0 411 509 1232 627
p 2 0 461 459 1549 688
p 2 4 492 424 5456 1046
p 2 0 442 478 1388 674
p 2 0 455 465 1578 659
p 2 2 504 414 4932 1037
p 2 0 420 500 1304 633
p 2 0 380 540 1192 595
p 2 1 476 443 3842 919
p 2 0 429 491 1294 652
p 2 0 434 486 1387 649
p 2 0 479 441 3777 913
p 2 0 402 518 1189 616
p 2 0 386 534 1121 595
